618,WEST GEORGIA MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,106.94 ",1514 VERNON ROAD,LAGRANGE,GA,30240
619,NEWTON MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,549.95 ",5126 HOSPITAL DRIVE NE,COVINGTON,GA,30014
620,GORDON HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,864.78 ",1035 RED BUD ROAD,CALHOUN,GA,30701
621,CANDLER HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,939.37 ",5353 REYNOLDS STREET,SAVANNAH,GA,31412
622,SOUTHEAST GEORGIA HEALTH SYSTEM- BRUNSWICK CAMPUS,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,243.81 ",2415 PARKWOOD DRIVE,BRUNSWICK,GA,31520
623,UNIVERSITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,870.97 ",1350 WALTON WAY,AUGUSTA,GA,30901
624,"NORTHEAST GEORGIA MEDICAL CENTER, INC",470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,859.00 ",743 SPRING STREET,GAINESVILLE,GA,30501
625,CARTERSVILLE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,719.89 ",960 JOE FRANK HARRIS PARKWAY,CARTERSVILLE,GA,30120
626,SPALDING REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,324.34 ",601 SOUTH 8TH STREET,GRIFFIN,GA,30223
627,STEPHENS COUNTY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,672.82 ",163 HOSPITAL DRIVE,TOCCOA,GA,30577
628,MEDICAL COLLEGE OF GA HOSPITALS AND CLINICS,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$22,637.24 ",1120 15TH STREET,AUGUSTA,GA,30912
629,WELLSTAR KENNESTONE HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,118.41 ",677 CHURCH STREET,MARIETTA,GA,30060
630,"MEMORIAL HEALTH UNIV MED CEN, INC",470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,376.09 ",4700 WATERS AVENUE,SAVANNAH,GA,31403
631,JOHN D ARCHBOLD MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,947.28 ",915 GORDON AVENUE & MIMOSA DRIVE,THOMASVILLE,GA,31792
632,TRINITY HOSPITAL OF AUGUSTA,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,478.00 ",2260 WRIGHTSBORO RD,AUGUSTA,GA,30904
633,HABERSHAM COUNTY MEDICAL CTR,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,593.75 ",541 HISTORIC HIGHWAY 441-NORTH,DEMOREST,GA,30535
634,WELLSTAR PAULDING HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,941.28 ",600 W MEMORIAL DR,DALLAS,GA,30132
635,ST JOSEPH'S HOSPITAL - SAVANNAH,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,229.97 ",11705 MERCY BOULEVARD,SAVANNAH,GA,31419
636,PHOEBE SUMTER MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,946.92 ",126 HIGHWAY 280 W,AMERICUS,GA,31719
637,BARROW REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,448.33 ",316 NORTH BROAD STREET,WINDER,GA,30680
638,WALTON REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,051.00 ",330 ALCOVY STREET,MONROE,GA,30655
639,FLOYD MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,741.10 ",304 TURNER MCCALL BLVD P O BOX 233,ROME,GA,30162
640,HART COUNTY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$10,032.50 ","138 W GIBSON STREET,  P O BOX 280",HARTWELL,GA,30643
641,"MEDICAL CENTER, THE",470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,084.37 ",710 CENTER ST BOX 951,COLUMBUS,GA,31901
642,HOUSTON MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,663.66 ",1601 WATSON BOULEVARD,WARNER ROBINS,GA,31093
643,ATHENS REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,261.00 ",1199 PRINCE AVENUE,ATHENS,GA,30606
644,EAST GEORGIA REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,559.62 ",1499 FAIR ROAD,STATESBORO,GA,30458
645,DEKALB MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,151.16 ",2701 N DECATUR ROAD,DECATUR,GA,30033
646,EMORY UNIVERSITY HOSPITAL MIDTOWN,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,144.70 ",550 PEACHTREE ST NE,ATLANTA,GA,30308
647,GRADY MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$19,502.08 ","80 JESSE HILL, JR DRIVE SE",ATLANTA,GA,30303
648,"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,173.59 ",5665 PEACHTREE DUNWOODY ROAD,ATLANTA,GA,30342
649,PIEDMONT HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,555.91 ",1968 PEACHTREE RD NW,ATLANTA,GA,30309
650,GWINNETT MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,016.28 ",1000 MEDICAL CENTER BOULEVARD,LAWRENCEVILLE,GA,30045
651,COFFEE REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,145.05 ",1101 OCILLA ROAD,DOUGLAS,GA,31533
652,ROCKDALE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,831.05 ","1412 MILSTEAD AVENUE, NE",CONYERS,GA,30012
653,DODGE COUNTY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,865.68 ",901 GRIFFIN AVE,EASTMAN,GA,31023
654,TIFT REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,507.62 ",901 E 18TH STREET,TIFTON,GA,31793
655,COLQUITT REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,847.16 ",3131 THOMASVILLE HWY BOX 40,MOULTRIE,GA,31768
656,MEDICAL CENTER OF CENTRAL GEORGIA,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,913.20 ",777 HEMLOCK STREET,MACON,GA,31201
657,MCDUFFIE REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,442.23 ","521 HILL STREET, SW",THOMSON,GA,30824
658,ATLANTA MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,680.31 ",303 PARKWAY DR NE,ATLANTA,GA,30312
659,SOUTH GEORGIA MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,451.86 ","2501 NORTH PATTERSON STREET, PO BOX 1727",VALDOSTA,GA,31603
660,WAYNE MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,545.67 ",865 SOUTH FIRST STREET,JESUP,GA,31545
661,FAIRVIEW PARK HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,382.50 ",200 INDUSTRIAL BOULEVARD,DUBLIN,GA,31021
662,MEADOWS REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,868.64 ",ONE MEADOWS PARKWAY,VIDALIA,GA,30474
663,"ST FRANCIS HOSPITAL, INC",470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,664.16 ",2122 MANCHESTER EXPRESSWAY,COLUMBUS,GA,31995
664,MEMORIAL HOSPITAL AND MANOR,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,346.75 ",1500 E SHOTWELL STREET,BAINBRIDGE,GA,39819
665,TAYLOR REGIONAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,903.65 ",1297 MACON HIGHWAY,HAWKINSVILLE,GA,31036
666,WELLSTAR COBB HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,051.73 ",3950 AUSTELL RD,AUSTELL,GA,30106
667,SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$21,826.07 ",2000 DAN PROCTOR DRIVE,SAINT MARYS,GA,31558
668,OCONEE REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,727.86 ",821 N COBB STREET  POST OFFICE BOX 690,MILLEDGEVILLE,GA,31061
669,PERRY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,236.45 ",1120 MORNINGSIDE DR,PERRY,GA,31069
670,NORTHSIDE HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,123.89 ","1000 JOHNSON FERRY ROAD, NE",ATLANTA,GA,30342
671,PHOEBE NORTH,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,271.02 ",2000 PALMYRA RD BOX 1908,ALBANY,GA,31701
672,SOUTHERN REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,527.84 ","11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,30274
673,REDMOND REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,452.84 ",501 REDMOND ROAD,ROME,GA,30165
674,DOCTORS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,017.17 ",3651 WHEELER ROAD,AUGUSTA,GA,30909
675,WELLSTAR DOUGLAS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,913.67 ",8954 HOSPITAL DRIVE,DOUGLASVILLE,GA,30134
676,CHESTATEE REGIONAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,029.15 ",227 MOUNTAIN DR,DAHLONEGA,GA,30533
677,FANNIN REGIONAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,611.93 ",2855 OLD HIGHWAY 5 NORTH,BLUE RIDGE,GA,30513
678,"HENRY MEDICAL CENTER, INC",470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,818.04 ",1133 EAGLE'S LANDING PARKWAY,STOCKBRIDGE,GA,30281
679,EMORY EASTSIDE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,061.94 ",1700 MEDICAL WAY,SNELLVILLE,GA,30078
680,NORTH FULTON REGIONAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,365.53 ",3000 HOSPITAL BOULEVARD,ROSWELL,GA,30076
681,HUGHSTON HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,364.57 ",100 FRIST COURT,COLUMBUS,GA,31909
682,COLISEUM NORTHSIDE HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,001.09 ",400 CHARTER BOULEVARD,MACON,GA,31210
683,SMITH NORTHVIEW HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,053.25 ",4280 NORTH VALDOSTA ROAD,VALDOSTA,GA,31602
684,PIEDMONT FAYETTE HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,725.06 ",1255 HIGHWAY 54 WEST,FAYETTEVILLE,GA,30214
685,SOUTH FULTON MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,099.68 ",1170 CLEVELAND AVENUE,EAST POINT,GA,30344
686,PIEDMONT MOUNTAINSIDE HOSPITAL INC,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,342.07 ",1266 HIGHWAY 515 SOUTH,JASPER,GA,30143
687,"PIEDMONT NEWNAN HOSPITAL, INC",470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,399.61 ",60 HOSPITAL ROAD,NEWNAN,GA,30263
688,EMORY JOHNS CREEK HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,636.50 ",6325 HOSPITAL PARKWAY,JOHNS CREEK,GA,30097
689,THE QUEENS MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$20,015.91 ",1301 PUNCHBOWL ST,HONOLULU,HI,96813
690,MAUI MEMORIAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$26,980.96 ",221 MAHALANI STREET,WAILUKU,HI,96793
691,HILO MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$20,894.00 ",1190 WAIANUENUE AVENUE,HILO,HI,96720
692,CASTLE MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,316.87 ",640 ULUKAHIKI ST,KAILUA,HI,96734
693,KUAKINI MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,718.96 ",347 NORTH KUAKINI STREET,HONOLULU,HI,96817
694,HAWAII MEDICAL CENTER EAST,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,501.60 ",2230 LILIHA STREET,HONOLULU,HI,96817
695,KAISER FOUNDATION HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$20,955.35 ",3288 MOANALUA RD,HONOLULU,HI,96819
696,WILCOX MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$22,028.15 ",3-3420 KUHIO HIGHWAY,LIHUE,HI,96766
697,STRAUB CLINIC AND HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,680.28 ",888 SO KING STREET,HONOLULU,HI,96813
698,PALI MOMI MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,103.76 ",98-1079 MOANALUA ROAD,AIEA,HI,96701
699,NORTH HAWAII COMMUNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$21,417.63 ",67 1125 MAMALAHOA HIGHWAY,KAMUELA,HI,96743
700,ST LUKES MAGIC VALLEY RMC,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,174.88 ",801 POLE LINE ROAD WEST,TWIN FALLS,ID,83301
701,ST JOSEPH REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,348.32 ",415 SIXTH STREET,LEWISTON,ID,83501
702,ST LUKES REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,530.58 ",190 EAST BANNOCK STREET,BOISE,ID,83712
703,ST ALPHONSUS REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,538.33 ",1055 NORTH CURTIS ROAD,BOISE,ID,83706
704,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,853.33 ",1512 TWELFTH AVENUE ROAD,NAMPA,ID,83686
705,WEST VALLEY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,057.10 ",1717 ARLINGTON STREET,CALDWELL,ID,83605
706,EASTERN IDAHO REGIONAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,380.83 ",3100 CHANNING WAY,IDAHO FALLS,ID,83404
707,MADISON MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,994.17 ",450 EAST MAIN STREET,REXBURG,ID,83440
708,PORTNEUF MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,008.90 ",777 HOSPITAL WAY,POCATELLO,ID,83201
709,KOOTENAI MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,142.26 ",2003 KOOTENAI HEALTH WAY,COEUR D'ALENE,ID,83814
710,MOUNTAIN VIEW HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,050.48 ",2325 CORONADO STREET,IDAHO FALLS,ID,83404
711,NORTHWEST SPECIALTY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,301.00 ",1593 EAST POLSTON AVENUE,POST FALLS,ID,83854
712,GRAHAM HOSPITAL ASSOCIATION,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,746.32 ",210 WEST WALNUT STREET,CANTON,IL,61520
713,ALTON MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,530.02 ",ONE MEMORIAL DRIVE,ALTON,IL,62002
714,PROVENA ST JOSEPH MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,366.78 ",333 N MADISON,JOLIET,IL,60435
715,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$18,587.25 ",701 WEST NORTH AVE,MELROSE PARK,IL,60160
716,EVANSTON HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,341.98 ",2650 RIDGE AVE,EVANSTON,IL,60201
717,HERRIN HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,740.60 ",201 S 14TH ST,HERRIN,IL,62948
718,KATHERINE SHAW BETHEA HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,086.54 ",403 E 1ST ST,DIXON,IL,61021
719,PROCTOR HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,894.52 ",5409 N KNOXVILLE AVE,PEORIA,IL,61614
720,BLESSING HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,774.90 ",BROADWAY AT 11TH STREET,QUINCY,IL,62301
721,MT SINAI HOSPITAL MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$21,072.65 ",15TH STREET AT CALIFORNIA,CHICAGO,IL,60608
722,ST MARYS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,307.02 ",111  SPRING STREET,STREATOR,IL,61364
723,COPLEY MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,754.51 ",2000 OGDEN AVENUE,AURORA,IL,60504
724,SHERMAN HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,230.09 ",1425 NORTH RANDALL ROAD,ELGIN,IL,60123
725,ST ANTHONYS MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,896.52 ",503 N MAPLE STREET,EFFINGHAM,IL,62401
726,ST MARYS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,801.02 ",400 NORTH PLEASANT AVENUE,CENTRALIA,IL,62801
727,GALESBURG COTTAGE HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,452.82 ",695 N KELLOGG ST,GALESBURG,IL,61401
728,CGH MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,696.06 ",100 EAST LEFEVRE ROAD,STERLING,IL,61081
729,GOOD SAMARITAN REGIONAL HLTH CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,678.55 ",605 N 12TH STREET,MOUNT VERNON,IL,62864
730,ADVOCATE TRINITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,512.39 ",2320 E 93RD ST,CHICAGO,IL,60617
731,WEST SUBURBAN MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,112.10 ",3 ERIE COURT,OAK PARK,IL,60302
732,SKOKIE HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,111.70 ",9600 GROSS POINT ROAD,SKOKIE,IL,60076
733,SAINT ANTHONY'S HEALTH CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$11,507.48 ",ST ANTHONY'S WAY,ALTON,IL,62002
734,ST JOHNS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,490.97 ",800 E CARPENTER ST,SPRINGFIELD,IL,62769
735,MACNEAL  HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,820.95 ",3249 SOUTH OAK PARK AVENUE,BERWYN,IL,60402
736,PASSAVANT AREA HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,994.00 ",1600 W WALNUT ST,JACKSONVILLE,IL,62650
737,PALOS COMMUNITY HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$13,441.31 ",12251 SOUTH 80TH AVENUE,PALOS HEIGHTS,IL,60463
738,RUSH OAK PARK HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$12,801.69 ",520 S MAPLE AVE,OAK PARK,IL,60304
739,ST MARY MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$16,434.43 ",3333 NORTH SEMINARY,GALESBURG,IL,61401
740,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$14,632.52 ",5101 S WILLOW SPRINGS RD,LA GRANGE,IL,60525
741,SAINT FRANCIS MEDICAL CENTER,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$15,311.15 ",530 NE GLEN OAK AVE,PEORIA,IL,61637
742,RHC ST FRANCIS HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$20,444.32 ",355 RIDGE AVE,EVANSTON,IL,60202
743,LOUIS A WEISS MEMORIAL HOSPITAL,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,"$17,251.27 ",4646 N MARINE DRIVE,CHICAGO,IL,60640
